Date,Adj Close,Label,Open,High,Low,Volume,Subjectivity,Polarity,compound,neg,pos,neu
2011-04-27,12690.959961,1,12592.230469,12708.370117,12588.330078,160550000,0.3720899470899471,-0.03371126228269085,-0.9893,0.129,0.039,0.832
2011-04-28,12763.30957,1,12689.900391,12776.139648,12674.540039,148760000,0.37917508417508416,0.06914141414141413,-0.9735,0.158,0.109,0.734
2011-04-29,12810.540039,0,12763.459961,12832.830078,12751.129883,378620000,0.40180785123966944,0.040030991735537196,-0.9962,0.162,0.045,0.794
2011-05-02,12807.360352,1,12810.160156,12876.0,12784.620117,150960000,0.35682977736549165,-0.031331168831168835,-0.9771,0.137,0.074,0.789
2011-05-03,12807.509766,0,12806.379883,12840.660156,12749.990234,191510000,0.3020303030303031,0.006575757575757583,-0.9938,0.204,0.065,0.732
2011-05-04,12723.580078,0,12806.290039,12806.679688,12673.019531,193720000,0.4250661375661375,0.02884920634920635,-0.9968,0.187,0.051,0.761
2011-05-05,12584.169922,1,12723.650391,12724.55957,12521.280273,176950000,0.33383500557413603,0.020269585486976785,-0.9969,0.186,0.056,0.758
2011-05-06,12638.740234,1,12580.759766,12759.230469,12579.929688,168320000,0.3968414301747635,0.045978134519801185,-0.9972,0.192,0.087,0.722
2011-05-09,12684.679688,1,12637.830078,12722.070312,12620.200195,133940000,0.3726666666666667,0.011500000000000002,-0.9909,0.149,0.087,0.764
2011-05-10,12760.360352,0,12685.129883,12781.05957,12681.650391,156000000,0.36789421997755334,0.011209315375982038,-0.9955,0.181,0.044,0.775
2011-05-11,12630.030273,1,12745.870117,12748.209961,12577.209961,200680000,0.33838383838383834,0.04671717171717172,-0.9813,0.129,0.068,0.803
2011-05-12,12695.919922,0,12629.959961,12718.580078,12537.169922,216510000,0.3812152133580704,0.01787646876932591,-0.9988,0.204,0.034,0.762
2011-05-13,12595.75,0,12695.650391,12714.5,12543.19043,169940000,0.41459447415329764,0.0011920677361853865,-0.9973,0.181,0.049,0.77
2011-05-16,12548.370117,0,12594.769531,12642.900391,12530.80957,192310000,0.3356591240737583,0.04262133530426214,-0.9913,0.142,0.046,0.812
2011-05-17,12479.580078,1,12541.330078,12541.330078,12378.839844,192830000,0.3150367309458218,0.04630394857667586,-0.9948,0.142,0.027,0.831
2011-05-18,12560.179688,1,12471.780273,12571.150391,12443.099609,175120000,0.45324048758259283,0.009556277056277051,-0.9882,0.144,0.079,0.777
2011-05-19,12605.320312,0,12561.459961,12633.589844,12533.459961,158470000,0.3547553456644365,0.04612357339630067,-0.0387,0.076,0.063,0.861
2011-05-20,12512.040039,0,12604.719727,12604.830078,12485.860352,174980000,0.31696230158730165,0.0526075036075036,-0.9919,0.177,0.082,0.741
2011-05-23,12381.259766,0,12511.360352,12511.360352,12331.769531,150720000,0.4651839826839827,-0.081504329004329,-0.999,0.28,0.116,0.604
2011-05-24,12356.209961,1,12381.570312,12422.549805,12350.040039,145920000,0.4074066558441558,0.15873241341991343,-0.9965,0.203,0.049,0.748
2011-05-25,12394.660156,1,12355.450195,12440.030273,12309.519531,145750000,0.3818367068367068,0.030439042939042954,-0.9936,0.151,0.073,0.776
2011-05-26,12402.759766,1,12391.629883,12441.580078,12317.919922,149070000,0.40320677820677825,0.043275905775905774,-0.9787,0.136,0.088,0.776
2011-05-27,12441.580078,1,12398.05957,12483.80957,12397.69043,126030000,0.2590626340626342,-0.008140283140283136,-0.9909,0.153,0.055,0.792
2011-05-31,12569.790039,0,12443.400391,12574.290039,12443.400391,208290000,0.2726370851370851,-0.05991725288600289,-0.9976,0.236,0.035,0.729
2011-06-01,12290.139648,0,12569.410156,12569.490234,12282.419922,183020000,0.344145299145299,0.02714695027195028,-0.999,0.206,0.046,0.748
2011-06-02,12248.549805,0,12289.610352,12306.709961,12190.540039,156370000,0.29290319609468546,-0.03987980105001382,-0.9989,0.236,0.05,0.714
2011-06-03,12151.259766,0,12247.799805,12247.870117,12104.030273,157740000,0.3211279461279461,-0.027134439634439633,-0.9978,0.211,0.04,0.749
2011-06-06,12089.959961,0,12151.19043,12151.490234,12070.660156,166600000,0.37203984287317626,0.06510842552509218,-0.9947,0.176,0.06,0.764
2011-06-07,12070.80957,0,12090.179688,12178.889648,12066.610352,162610000,0.3293035714285714,0.08507142857142856,-0.9929,0.146,0.054,0.799
2011-06-08,12048.94043,1,12066.269531,12098.360352,12024.259766,156870000,0.3842638842638843,0.060408110408110394,-0.9883,0.165,0.096,0.739
2011-06-09,12124.360352,0,12049.469727,12183.120117,12049.089844,149700000,0.43049335721749515,-0.0040416480071652485,-0.981,0.14,0.08,0.78
2011-06-10,11951.910156,1,12124.169922,12124.849609,11937.419922,178310000,0.3394996843434343,0.10943497474747474,-0.9826,0.137,0.067,0.796
2011-06-13,11952.969727,1,11945.330078,12011.660156,11917.780273,153370000,0.26046037296037294,0.08656759906759906,-0.9636,0.117,0.056,0.827
2011-06-14,12076.110352,0,11951.379883,12120.799805,11951.379883,159620000,0.3951175015460731,0.030616883116883115,-0.9972,0.189,0.065,0.746
2011-06-15,11897.269531,1,12075.120117,12075.200195,11862.530273,182500000,0.4228324915824916,0.10340382996632996,-0.9766,0.123,0.063,0.813
2011-06-16,11961.519531,1,11896.129883,11990.019531,11875.769531,189500000,0.4267115600448934,0.04775533108866443,-0.9876,0.128,0.049,0.823
2011-06-17,12004.360352,1,11962.660156,12072.889648,11962.509766,342010000,0.34689462189462195,0.03236418236418237,-0.9973,0.191,0.026,0.783
2011-06-20,12080.379883,1,12004.280273,12099.870117,11971.290039,127250000,0.3582829851308112,0.023836344814605677,-0.9884,0.135,0.055,0.81
2011-06-21,12190.009766,0,12081.330078,12217.330078,12081.179688,147570000,0.35018037518037526,0.0498953823953824,-0.991,0.174,0.108,0.717
2011-06-22,12109.669922,0,12189.709961,12207.990234,12105.849609,125330000,0.45036231884057976,0.055434782608695665,-0.9446,0.146,0.078,0.776
2011-06-23,12050.0,0,12108.349609,12108.730469,11874.94043,206760000,0.39590674183697433,0.036246182757810656,-0.9963,0.169,0.077,0.755
2011-06-24,11934.580078,1,12049.240234,12057.19043,11925.419922,279660000,0.3500160333493667,0.09162958954625623,-0.9804,0.127,0.061,0.812
2011-06-27,12043.55957,1,11934.660156,12098.80957,11934.049805,177920000,0.3206746956746957,-0.009369334369334367,-0.9029,0.081,0.062,0.857
2011-06-28,12188.69043,1,12043.55957,12190.429688,12042.280273,135050000,0.44134569134569135,0.08264282014282011,-0.9927,0.167,0.066,0.767
2011-06-29,12261.419922,1,12187.629883,12284.389648,12175.860352,158720000,0.33079322638146175,0.017914438502673793,-0.9837,0.14,0.077,0.783
2011-06-30,12414.339844,1,12262.25,12427.089844,12262.099609,179980000,0.2529903628117914,0.013699494949494956,-0.9946,0.157,0.033,0.81
2011-07-01,12582.769531,0,12414.339844,12596.129883,12404.080078,141870000,0.30370129870129864,0.031904761904761894,-0.9909,0.152,0.075,0.773
2011-07-05,12569.870117,1,12569.870117,12601.799805,12540.580078,123000000,0.3360119047619048,-0.05721726190476192,-0.997,0.191,0.044,0.765
2011-07-06,12626.019531,1,12562.469727,12643.240234,12539.209961,132330000,0.22670752324598478,0.02246125669202592,-0.9875,0.117,0.049,0.834
2011-07-07,12719.490234,0,12627.230469,12753.889648,12627.230469,153740000,0.3816558441558442,0.06119318181818182,-0.9957,0.172,0.076,0.752
2011-07-08,12657.200195,0,12717.900391,12717.900391,12567.410156,131150000,0.39165120593692027,0.06979553184910327,-0.9969,0.211,0.088,0.701
2011-07-11,12505.759766,0,12655.620117,12655.839844,12470.299805,133250000,0.26409632034632036,-0.03947387839433294,-0.9941,0.156,0.053,0.791
2011-07-12,12446.879883,1,12505.540039,12570.580078,12446.879883,162640000,0.3487682951968666,0.032833436404864975,-0.9961,0.162,0.049,0.789
2011-07-13,12491.610352,0,12447.330078,12611.040039,12447.330078,139970000,0.42492926155969635,0.09718395131438609,-0.9918,0.148,0.076,0.776
2011-07-14,12437.120117,1,12491.530273,12581.980469,12414.410156,140810000,0.32799999999999996,0.04716666666666667,-0.9795,0.149,0.101,0.75
2011-07-15,12479.730469,0,12437.120117,12504.820312,12406.089844,215420000,0.3459289868380777,-0.0209519436792164,-0.9943,0.154,0.03,0.816
2011-07-18,12385.160156,1,12475.110352,12475.259766,12296.230469,148950000,0.37953453453453456,-0.030757185757185772,-0.9972,0.179,0.035,0.786
2011-07-19,12587.419922,0,12386.030273,12607.55957,12385.959961,167550000,0.360976800976801,0.04981795981795981,-0.9963,0.173,0.054,0.773
2011-07-20,12571.910156,1,12583.679688,12603.509766,12546.55957,140340000,0.33516113516113516,0.050931938431938426,-0.9955,0.147,0.07,0.783
2011-07-21,12724.410156,0,12567.070312,12751.429688,12566.610352,188410000,0.2701515151515152,0.07148989898989898,-0.9964,0.202,0.045,0.753
2011-07-22,12681.160156,0,12724.709961,12740.870117,12644.19043,136760000,0.24130126146255176,0.08599764930410092,-0.9964,0.191,0.022,0.787
2011-07-25,12592.799805,0,12679.719727,12679.950195,12536.19043,128760000,0.44389020070838253,0.07340121999212909,-0.9945,0.157,0.054,0.789
2011-07-26,12501.299805,0,12592.120117,12593.400391,12489.040039,145140000,0.38984607984607966,0.03818221901555235,-0.9958,0.179,0.083,0.737
2011-07-27,12302.549805,0,12498.419922,12498.650391,12289.69043,182770000,0.36683501683501685,0.03159371492704826,-0.9929,0.194,0.101,0.705
2011-07-28,12240.110352,0,12301.719727,12384.900391,12226.830078,148710000,0.4196252465483236,-0.0012820512820512818,-0.9975,0.21,0.038,0.752
2011-07-29,12143.240234,0,12239.360352,12243.070312,12083.450195,230910000,0.3652298850574713,0.10488505747126438,-0.9278,0.128,0.085,0.787
2011-08-01,12132.490234,0,12144.219727,12282.419922,11998.080078,182820000,0.4074866310160428,-0.09219028520499106,-0.9989,0.267,0.033,0.7
2011-08-02,11866.620117,1,12129.769531,12130.299805,11865.55957,207060000,0.3312357954545454,0.060241477272727266,-0.9914,0.14,0.051,0.81
2011-08-03,11896.44043,0,11863.740234,11904.910156,11700.339844,198220000,0.34141414141414145,-0.06262626262626264,-0.9822,0.141,0.071,0.788
2011-08-04,11383.679688,1,11893.860352,11893.94043,11372.139648,300760000,0.373103124265915,0.05614282358468405,-0.9946,0.159,0.067,0.775
2011-08-05,11444.610352,0,11383.980469,11555.410156,11139.0,406310000,0.24477128427128422,0.0320036075036075,-0.9951,0.18,0.05,0.771
2011-08-08,10809.849609,1,11433.929688,11434.089844,10809.849609,479980000,0.3503046594982079,0.014040404040404034,-0.9874,0.167,0.085,0.748
2011-08-09,11239.769531,0,10810.910156,11244.009766,10604.070312,431410000,0.3841944959802102,-0.03744743351886208,-0.9988,0.253,0.066,0.681
2011-08-10,10719.94043,1,11228.0,11228.0,10686.490234,396300000,0.2238505747126437,-0.024137931034482762,-0.9977,0.177,0.039,0.783
2011-08-11,11143.30957,1,10729.849609,11278.900391,10729.849609,393190000,0.3773011363636364,0.03820075757575757,-0.9962,0.183,0.049,0.768
2011-08-12,11269.019531,1,11143.459961,11346.669922,11142.179688,228030000,0.3646670789527932,0.08311044114615543,-0.9959,0.178,0.067,0.755
2011-08-15,11482.900391,0,11269.849609,11484.599609,11269.849609,188120000,0.4258252164502165,-0.011106601731601731,-0.984,0.155,0.073,0.772
2011-08-16,11405.929688,1,11480.480469,11488.009766,11292.629883,187800000,0.255,-0.02749999999999999,-0.9976,0.219,0.03,0.751
2011-08-17,11410.209961,0,11392.009766,11529.669922,11322.299805,171280000,0.27863155363155356,-0.04336820586820587,-0.997,0.179,0.075,0.745
2011-08-18,10990.580078,0,11406.269531,11406.5,10881.599609,308520000,0.2661926807760141,0.0872960758377425,-0.9711,0.111,0.058,0.831
2011-08-19,10817.650391,1,10989.75,11086.400391,10801.410156,336370000,0.3286001282667949,-0.04377569344236012,-0.9971,0.172,0.044,0.784
2011-08-22,10854.650391,1,10820.370117,11020.549805,10820.370117,226720000,0.40414285714285714,0.0020259740259740287,-0.9959,0.221,0.067,0.712
2011-08-23,11176.759766,1,10854.580078,11176.839844,10854.429688,244130000,0.27078853046594986,0.05663082437275986,-0.8895,0.099,0.079,0.822
2011-08-24,11320.709961,0,11175.780273,11331.570312,11113.040039,227380000,0.3826986076986077,0.06406633906633906,-0.9964,0.174,0.066,0.76
2011-08-25,11149.820312,1,11321.019531,11406.389648,11106.759766,255050000,0.4223746683424103,0.009836265884652978,-0.9908,0.178,0.069,0.754
2011-08-26,11284.540039,1,11149.820312,11326.429688,10929.200195,244410000,0.5210822510822511,0.0749675324675325,-0.9955,0.165,0.045,0.79
2011-08-29,11539.25,1,11286.650391,11541.780273,11286.580078,177540000,0.3478354978354978,0.08903318903318905,-0.9948,0.163,0.038,0.799
2011-08-30,11559.950195,1,11532.129883,11630.070312,11429.389648,182090000,0.29237127371273713,0.01992547425474255,-0.9973,0.207,0.062,0.731
2011-08-31,11613.530273,0,11560.480469,11712.599609,11528.080078,229740000,0.3292207792207792,0.05134865134865134,-0.9976,0.185,0.045,0.77
2011-09-01,11493.570312,0,11613.299805,11716.839844,11488.459961,178110000,0.4174057649667406,0.04453067257945306,-0.9828,0.135,0.08,0.785
2011-09-02,11240.259766,0,11492.05957,11492.139648,11211.349609,174660000,0.35813039341610764,0.005338280766852185,-0.9939,0.158,0.065,0.777
2011-09-06,11139.299805,1,11237.30957,11237.459961,10932.530273,217420000,0.2915719696969697,0.003929924242424237,-0.9887,0.128,0.061,0.811
2011-09-07,11414.860352,0,11137.629883,11414.860352,11137.629883,166320000,0.4426250880902044,-0.03304968287526427,-0.9916,0.124,0.042,0.835
2011-09-08,11295.80957,0,11414.860352,11477.299805,11283.740234,173040000,0.4397496947496947,-0.05117368742368744,-0.9972,0.174,0.054,0.772
2011-09-09,10992.129883,1,11294.599609,11294.830078,10935.639648,228170000,0.31174796747967487,-0.013069105691056904,-0.995,0.154,0.031,0.815
2011-09-12,11061.120117,1,10990.009766,11062.030273,10824.759766,197160000,0.292398119122257,0.05858150470219435,-0.9939,0.163,0.058,0.779
2011-09-13,11105.849609,1,11054.990234,11140.849609,10987.179688,189980000,0.3723404255319149,0.008043197936814966,-0.9939,0.166,0.085,0.75
2011-09-14,11246.730469,1,11106.830078,11386.780273,10993.839844,192600000,0.4101162990448704,-0.010124029409743707,-0.997,0.211,0.056,0.733
2011-09-15,11433.179688,1,11247.719727,11433.400391,11247.490234,172080000,0.3363808539944903,-0.009142561983471067,-0.9925,0.146,0.07,0.784
2011-09-16,11509.089844,0,11433.709961,11532.469727,11407.410156,425900000,0.47960792131844765,0.03901249335459862,-0.9946,0.181,0.098,0.721
2011-09-19,11401.009766,1,11506.820312,11506.820312,11255.25,157580000,0.36423670668953684,0.039994282447112624,-0.9924,0.158,0.101,0.741
2011-09-20,11408.660156,0,11401.469727,11550.219727,11373.919922,157060000,0.44351759351759357,0.1305888555888556,0.9917,0.078,0.15,0.772
2011-09-21,11124.839844,0,11408.580078,11447.860352,11117.280273,221860000,0.331617192331478,-0.006501236858379716,-0.999,0.248,0.028,0.724
2011-09-22,10733.830078,1,11121.889648,11122.120117,10597.139648,306170000,0.38944638694638695,-0.0016564685314685312,-0.9928,0.165,0.089,0.747
2011-09-23,10771.480469,1,10732.769531,10808.490234,10638.730469,223140000,0.44623655913978494,-0.017741935483870954,-0.9913,0.166,0.059,0.775
2011-09-26,11043.860352,1,10771.780273,11057.490234,10771.780273,225620000,0.3583058697574827,0.07929642042545268,-0.9876,0.143,0.076,0.781
2011-09-27,11190.69043,0,11045.230469,11369.299805,11045.230469,212700000,0.38498412698412693,0.0552063492063492,-0.9983,0.219,0.058,0.723
2011-09-28,11010.900391,1,11189.099609,11317.080078,10996.980469,172410000,0.35260416666666666,-0.07825520833333333,-0.9928,0.183,0.068,0.749
2011-09-29,11153.980469,0,11012.790039,11271.139648,10965.450195,191340000,0.31785714285714284,0.03821699134199135,-0.1943,0.101,0.096,0.804
2011-09-30,10913.379883,0,11152.320312,11152.389648,10909.519531,213200000,0.36187523071244004,0.11824658545588773,-0.9899,0.154,0.086,0.76
2011-10-03,10655.299805,1,10912.099609,10979.19043,10653.339844,242870000,0.2733658008658008,0.06478354978354978,-0.9865,0.143,0.081,0.776
2011-10-04,10808.709961,1,10651.44043,10825.44043,10404.490234,267440000,0.4557178932178933,0.017339127886002895,-0.9926,0.185,0.079,0.737
2011-10-05,10939.950195,1,10800.469727,10950.889648,10738.099609,226440000,0.4236911236911236,0.0052951677951678,-0.9852,0.132,0.067,0.801
2011-10-06,11123.330078,0,10939.870117,11132.599609,10858.669922,190030000,0.40705387205387206,-0.025876715876715882,-0.9966,0.189,0.062,0.749
2011-10-07,11103.120117,1,11123.410156,11232.049805,11051.129883,188080000,0.37082912457912465,0.0068644781144781165,-0.9968,0.173,0.066,0.762
2011-10-10,11433.179688,0,11104.55957,11433.330078,11104.55957,144270000,0.3665821480107194,0.05472445543874116,-0.9963,0.196,0.04,0.764
2011-10-11,11416.299805,1,11432.799805,11447.860352,11365.669922,133360000,0.3451687510020843,0.028120691037357703,-0.9882,0.15,0.061,0.789
2011-10-12,11518.849609,0,11417.360352,11625.299805,11417.280273,188130000,0.3850663379830047,-0.03347242263908931,-0.9965,0.178,0.079,0.743
2011-10-13,11478.129883,1,11518.089844,11518.089844,11377.820312,143990000,0.3056688839615669,0.03494456762749445,-0.9972,0.163,0.037,0.8
2011-10-14,11644.490234,0,11478.969727,11646.830078,11478.660156,133570000,0.35256002862385843,-0.04437344570323295,-0.9948,0.174,0.066,0.76
2011-10-17,11397.0,1,11643.349609,11643.349609,11378.349609,140360000,0.4657070707070707,-0.03545454545454545,-0.9956,0.18,0.072,0.748
2011-10-18,11577.049805,0,11396.169922,11652.740234,11296.120117,201410000,0.259988038277512,0.004136762360446575,-0.9949,0.15,0.043,0.808
2011-10-19,11504.620117,1,11577.540039,11633.700195,11469.169922,169580000,0.2888820638820639,-0.034438984438984445,-0.9931,0.141,0.059,0.8
2011-10-20,11541.780273,1,11502.129883,11581.25,11391.139648,166100000,0.3036240786240786,0.01953316953316953,0.0075,0.111,0.108,0.78
2011-10-21,11808.790039,1,11543.219727,11812.459961,11542.839844,264000000,0.4482545232545233,0.06776695526695527,-0.9838,0.139,0.095,0.766
2011-10-24,11913.620117,0,11807.959961,11940.75,11805.769531,161870000,0.3594246031746031,0.06734457671957671,-0.9961,0.179,0.043,0.777
2011-10-25,11706.620117,1,11912.629883,11912.860352,11682.519531,161450000,0.4044135551948052,-0.038538284632034625,-0.9865,0.179,0.121,0.7
2011-10-26,11869.040039,1,11707.759766,11891.209961,11694.360352,183730000,0.4186041366041365,0.0707008177008177,-0.9789,0.117,0.071,0.812
2011-10-27,12208.549805,1,11872.070312,12284.30957,11872.070312,251640000,0.298090798090798,0.05940587190587189,-0.9823,0.176,0.073,0.751
2011-10-28,12231.110352,0,12207.339844,12251.919922,12164.240234,163620000,0.3890211640211641,0.0022486772486772478,-0.9958,0.176,0.059,0.765
